DATA_TYPE COF
VERSION Tekscan Pressure Measurement System 7.60-32C
HARDWARE 102-I875
MAP_VERSION 6.5
HW_TYPE 3
VersaPogoFsx 0
VersaV6CuffFsx 0
FILENAME C:\Tekscan\BPMS Research\Nov 2 Data\cole_driving.fsx
SENSOR_TYPE 5315
ROWS 42
COLS 48
ROW_SPACING 1.016 centimeters
COL_SPACING 1.016 centimeters
SENSEL_AREA 1.03226 cm2
NOISE_THRESHOLD 3
SECONDS_PER_FRAME 0.1
MICRO_SECOND 1
TIME 11/2/2018 1:46:08.83PM
SATURATION_PRESSURE 77.9716 mmHg 
CALIBRATION_POINT_1 170 (Pounds) 179700 (Raw Sum) 1704 (Number of Loaded Cells)
CALIBRATION_MODE_1 Point
CALIBRATION_INFO C:\Tekscan\BPMS Research\Nov 2 Data\cole_driving.fsx
SENSITIVITY S-28
MAP_INDEX 0
SUBMAP 0
START_FRAME 1
END_FRAME 5971
COMMENTS Frame, Time, (Absolute Time), Row (cm), Col (cm), Raw Sum
ASCII_DATA @@

3320, 331.76, 11/2/2018 1:51:40.59PM, 23.34, 28.07, 153114
3321, 331.86, 11/2/2018 1:51:40.69PM, 23.36, 28.02, 153756
3322, 331.96, 11/2/2018 1:51:40.79PM, 23.41, 27.97, 152195
3323, 332.06, 11/2/2018 1:51:40.89PM, 23.52, 27.97, 152024
3324, 332.16, 11/2/2018 1:51:40.99PM, 23.61, 27.96, 151607
3325, 332.26, 11/2/2018 1:51:41.09PM, 23.56, 27.93, 151596
3326, 332.36, 11/2/2018 1:51:41.19PM, 23.51, 27.94, 153760
3327, 332.46, 11/2/2018 1:51:41.29PM, 23.50, 27.99, 154381
3328, 332.56, 11/2/2018 1:51:41.39PM, 23.46, 27.93, 153834
3329, 332.66, 11/2/2018 1:51:41.49PM, 23.46, 28.05, 155345
3330, 332.76, 11/2/2018 1:51:41.59PM, 23.47, 28.17, 153593
3331, 332.86, 11/2/2018 1:51:41.69PM, 23.51, 28.10, 154660
3332, 332.96, 11/2/2018 1:51:41.79PM, 23.50, 28.01, 156352
3333, 333.06, 11/2/2018 1:51:41.89PM, 23.51, 27.88, 153652
3334, 333.16, 11/2/2018 1:51:41.99PM, 23.48, 27.95, 154797
3335, 333.26, 11/2/2018 1:51:42.09PM, 23.49, 27.99, 154319
3336, 333.36, 11/2/2018 1:51:42.19PM, 23.43, 27.89, 156299
3337, 333.46, 11/2/2018 1:51:42.29PM, 23.38, 27.74, 155046
3338, 333.56, 11/2/2018 1:51:42.39PM, 23.37, 27.73, 155939
3339, 333.66, 11/2/2018 1:51:42.49PM, 23.35, 27.73, 156316
3340, 333.76, 11/2/2018 1:51:42.59PM, 23.37, 27.72, 156658
3341, 333.86, 11/2/2018 1:51:42.69PM, 23.38, 27.74, 157158
3342, 333.96, 11/2/2018 1:51:42.79PM, 23.38, 27.77, 156939
3343, 334.06, 11/2/2018 1:51:42.89PM, 23.36, 27.62, 155577
3344, 334.16, 11/2/2018 1:51:42.99PM, 23.31, 27.57, 155353
3345, 334.26, 11/2/2018 1:51:43.09PM, 23.28, 27.58, 155991
3346, 334.36, 11/2/2018 1:51:43.19PM, 23.28, 27.62, 156013
3347, 334.46, 11/2/2018 1:51:43.29PM, 23.29, 27.59, 155904
3348, 334.56, 11/2/2018 1:51:43.39PM, 23.31, 27.59, 156548
3349, 334.66, 11/2/2018 1:51:43.49PM, 23.34, 27.67, 156750
3350, 334.76, 11/2/2018 1:51:43.59PM, 23.35, 27.79, 156411
3351, 334.86, 11/2/2018 1:51:43.69PM, 23.34, 27.86, 155795
3352, 334.96, 11/2/2018 1:51:43.79PM, 23.34, 27.93, 155348
3353, 335.06, 11/2/2018 1:51:43.89PM, 23.32, 27.94, 154756
3354, 335.16, 11/2/2018 1:51:43.99PM, 23.29, 27.92, 155678
3355, 335.26, 11/2/2018 1:51:44.09PM, 23.25, 28.02, 156844
3356, 335.36, 11/2/2018 1:51:44.19PM, 23.21, 28.08, 157480
3357, 335.46, 11/2/2018 1:51:44.29PM, 23.17, 28.01, 157326
3358, 335.56, 11/2/2018 1:51:44.39PM, 23.14, 28.02, 158364
3359, 335.66, 11/2/2018 1:51:44.49PM, 23.11, 27.86, 155600
3360, 335.76, 11/2/2018 1:51:44.59PM, 23.08, 27.76, 155917
3361, 335.86, 11/2/2018 1:51:44.69PM, 23.09, 27.69, 156630
3362, 335.96, 11/2/2018 1:51:44.79PM, 23.17, 27.65, 156392
3363, 336.06, 11/2/2018 1:51:44.89PM, 23.23, 27.72, 157661
3364, 336.16, 11/2/2018 1:51:44.99PM, 23.30, 27.55, 155797
3365, 336.26, 11/2/2018 1:51:45.09PM, 23.43, 27.07, 151395
3366, 336.36, 11/2/2018 1:51:45.19PM, 23.33, 26.93, 151045
3367, 336.46, 11/2/2018 1:51:45.29PM, 23.24, 26.84, 150249
3368, 336.56, 11/2/2018 1:51:45.39PM, 23.23, 26.71, 149975
3369, 336.66, 11/2/2018 1:51:45.49PM, 23.19, 26.61, 149326
3370, 336.76, 11/2/2018 1:51:45.59PM, 23.16, 26.46, 148839
3371, 336.86, 11/2/2018 1:51:45.69PM, 23.16, 26.44, 149071
3372, 336.96, 11/2/2018 1:51:45.79PM, 23.15, 26.44, 148026
3373, 337.06, 11/2/2018 1:51:45.89PM, 23.12, 26.48, 145388
3374, 337.16, 11/2/2018 1:51:45.99PM, 23.08, 26.37, 145439
3375, 337.26, 11/2/2018 1:51:46.09PM, 23.07, 26.11, 145404
3376, 337.36, 11/2/2018 1:51:46.19PM, 23.05, 25.81, 144109
3377, 337.46, 11/2/2018 1:51:46.29PM, 23.01, 25.60, 143938
3378, 337.56, 11/2/2018 1:51:46.39PM, 22.98, 25.39, 142382
3379, 337.66, 11/2/2018 1:51:46.49PM, 22.97, 25.35, 143107
3380, 337.76, 11/2/2018 1:51:46.59PM, 22.96, 25.36, 144492
3381, 337.86, 11/2/2018 1:51:46.69PM, 23.01, 25.36, 145661
