rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,throttle_rate,throttle_pc,engine_rpm
1541198211462271767,,53997,,1541198211,461791732,'',9.80000019073,0.0,1546.0
1541198211472700432,,53998,,1541198211,472524731,'',8.80000019073,-0.119999997318,1538.0
1541198211481159539,,53999,,1541198211,481016285,'',7.80000019073,-0.119999997318,1538.0
1541198211494217002,,54000,,1541198211,494083796,'',7.80000019073,0.0,1530.0
1541198211501305966,,54001,,1541198211,501198009,'',6.59999990463,-0.119999997318,1524.0
1541198211513651382,,54002,,1541198211,513545946,'',5.40000009537,-0.119999997318,1516.0
1541198211521116814,,54003,,1541198211,521015212,'',5.40000009537,0.0,1516.0
1541198211533759815,,54004,,1541198211,533514151,'',4.19999980927,-0.159999996424,1510.0
1541198211541182704,,54005,,1541198211,541039450,'',3.09999990463,-0.119999997318,1506.0
1541198211553767896,,54006,,1541198211,553667199,'',3.09999990463,0.0,1498.0
1541198211561879170,,54007,,1541198211,561735403,'',2.5,-0.0799999982119,1498.0
1541198211573397911,,54008,,1541198211,573248998,'',2.09999990463,-0.0399999991059,1496.0
1541198211581615837,,54009,,1541198211,581475836,'',2.09999990463,0.0,1498.0
1541198211593683300,,54010,,1541198211,593533446,'',0.0,-0.239999994636,1500.0
1541198211601752869,,54011,,1541198211,601608631,'',0.0,0.0,1500.0
1541198211613658390,,54012,,1541198211,613561084,'',0.0,0.0,1502.0
1541198211621726378,,54013,,1541198211,621634180,'',0.0,0.0,1510.0
1541198211633568536,,54014,,1541198211,633252776,'',0.0,0.0,1512.0
1541198211641421423,,54015,,1541198211,641287154,'',0.0,0.0,1512.0
1541198211653552752,,54016,,1541198211,653450330,'',0.0,0.0,1516.0
1541198211661680309,,54017,,1541198211,661530414,'',0.0,0.0,1518.0
1541198211673400114,,54018,,1541198211,673270192,'',0.0,0.0,1520.0
1541198211681472913,,54019,,1541198211,681337407,'',0.0,0.0,1516.0
1541198211694294065,,54020,,1541198211,694164222,'',0.0,0.0,1516.0
1541198211702193629,,54021,,1541198211,702053015,'',0.0,0.0,1516.0
1541198211713628851,,54022,,1541198211,713526111,'',0.0,0.0,1506.0
1541198211722172324,,54023,,1541198211,722045817,'',0.0,0.0,1502.0
1541198211733480601,,54024,,1541198211,733261328,'',0.0,0.0,1502.0
1541198211741544768,,54025,,1541198211,741351170,'',0.0,0.0,1500.0
1541198211753790720,,54026,,1541198211,753646957,'',0.0,0.0,1498.0
1541198211762179733,,54027,,1541198211,762037141,'',0.0,0.0,1500.0
1541198211773721547,,54028,,1541198211,773577146,'',0.0,0.0,1500.0
1541198211781154507,,54029,,1541198211,781031711,'',0.0,0.0,1506.0
1541198211794322865,,54030,,1541198211,794209787,'',0.0,0.0,1508.0
1541198211801400357,,54031,,1541198211,801268164,'',0.0,0.0,1512.0
1541198211813645429,,54032,,1541198211,813545477,'',0.0,0.0,1512.0
1541198211821103086,,54033,,1541198211,821014204,'',0.0,0.0,1516.0
1541198211834590180,,54034,,1541198211,833599031,'',0.0,0.0,1516.0
1541198211841376936,,54035,,1541198211,841133779,'',0.0,0.0,1518.0
1541198211853241646,,54036,,1541198211,853068883,'',0.0,0.0,1518.0
1541198211861297354,,54037,,1541198211,861163227,'',0.0,0.0,1518.0
1541198211873414348,,54038,,1541198211,873269973,'',0.0,0.0,1512.0
1541198211881233133,,54039,,1541198211,881053272,'',0.0,0.0,1508.0
1541198211893743381,,54040,,1541198211,893609577,'',0.0,0.0,1508.0
1541198211901372879,,54041,,1541198211,901133075,'',0.0,0.0,1508.0
1541198211913649248,,54042,,1541198211,913528995,'',0.0,0.0,1502.0
1541198211921759960,,54043,,1541198211,921645103,'',0.0,0.0,1502.0
1541198211933526968,,54044,,1541198211,933305308,'',0.0,0.0,1502.0
1541198211941221714,,54045,,1541198211,941066726,'',0.0,0.0,1504.0
1541198211952390340,,54046,,1541198211,952256009,'',0.0,0.0,1500.0
1541198211961551267,,54047,,1541198211,961350369,'',0.0,0.0,1502.0
1541198211973255823,,54048,,1541198211,973080556,'',0.0,0.0,1502.0
1541198211981290261,,54049,,1541198211,981147663,'',0.0,0.0,1504.0
1541198211994381449,,54050,,1541198211,994199302,'',0.0,0.0,1502.0
1541198212001430868,,54051,,1541198212,1325011,'',0.0,0.0,1502.0
1541198212013677422,,54052,,1541198212,13532455,'',0.0,0.0,1502.0
1541198212021264435,,54053,,1541198212,21123884,'',0.0,0.0,1504.0
1541198212033551746,,54054,,1541198212,33180804,'',0.0,0.0,1500.0
1541198212041424916,,54055,,1541198212,41328452,'',0.0,0.0,1498.0
1541198212053728693,,54056,,1541198212,53592161,'',0.0,0.0,1498.0
1541198212061234557,,54057,,1541198212,61098285,'',0.0,0.0,1496.0
1541198212073330721,,54058,,1541198212,73178531,'',0.0,0.0,1490.0
1541198212081403287,,54059,,1541198212,81271900,'',0.0,0.0,1486.0
1541198212094233388,,54060,,1541198212,94087231,'',0.0,0.0,1486.0
1541198212101250247,,54061,,1541198212,101130109,'',0.0,0.0,1480.0
1541198212113642172,,54062,,1541198212,113542980,'',0.0,0.0,1470.0
1541198212121246793,,54063,,1541198212,121097739,'',0.0,0.0,1458.0
1541198212133449976,,54064,,1541198212,133229665,'',0.0,0.0,1458.0
1541198212141651022,,54065,,1541198212,141370046,'',0.0,0.0,1448.0
1541198212153723239,,54066,,1541198212,153607462,'',0.0,0.0,1430.0
1541198212161919545,,54067,,1541198212,161703344,'',0.0,0.0,1430.0
1541198212173364124,,54068,,1541198212,173234628,'',0.0,0.0,1416.0
1541198212181205477,,54069,,1541198212,181097491,'',0.0,0.0,1396.0
1541198212194280169,,54070,,1541198212,194190562,'',0.0,0.0,1372.0
1541198212201412396,,54071,,1541198212,201270257,'',0.0,0.0,1372.0
1541198212213649216,,54072,,1541198212,213547249,'',0.0,0.0,1348.0
1541198212221742895,,54073,,1541198212,221644630,'',0.0,0.0,1328.0
1541198212233660477,,54074,,1541198212,233209590,'',0.0,0.0,1328.0
1541198212241406100,,54075,,1541198212,241261997,'',0.0,0.0,1306.0
1541198212253158975,,54076,,1541198212,253049713,'',0.0,0.0,1306.0
1541198212261388028,,54077,,1541198212,261191875,'',0.0,0.0,1284.0
1541198212273396178,,54078,,1541198212,273246509,'',0.0,0.0,1268.0
1541198212281463757,,54079,,1541198212,281320238,'',0.0,0.0,1268.0
1541198212293792815,,54080,,1541198212,293648125,'',0.0,0.0,1244.0
1541198212301186012,,54081,,1541198212,301075970,'',0.0,0.0,1218.0
1541198212313336700,,54082,,1541198212,313208354,'',0.0,0.0,1218.0
1541198212321184615,,54083,,1541198212,321092334,'',0.0,0.0,1190.0
1541198212333632252,,54084,,1541198212,333322973,'',0.0,0.0,1190.0
1541198212341465681,,54085,,1541198212,341360412,'',0.0,0.0,1160.0
1541198212353299693,,54086,,1541198212,353189852,'',0.0,0.0,1160.0
1541198212361433355,,54087,,1541198212,361300038,'',0.0,0.0,1138.0
1541198212373677824,,54088,,1541198212,373570420,'',0.0,0.0,1126.0
1541198212381210833,,54089,,1541198212,381071687,'',0.0,0.0,1126.0
1541198212394371878,,54090,,1541198212,394262204,'',0.0,0.0,1118.0
1541198212401536549,,54091,,1541198212,401391910,'',0.0,0.0,1118.0
1541198212413355126,,54092,,1541198212,413212358,'',0.0,0.0,1112.0
1541198212421232188,,54093,,1541198212,421078717,'',0.0,0.0,1112.0
1541198212433308929,,54094,,1541198212,433070723,'',0.0,0.0,1108.0
1541198212441239714,,54095,,1541198212,441112642,'',0.0,0.0,1108.0
1541198212453724576,,54096,,1541198212,453599380,'',0.0,0.0,1110.0
1541198212461876038,,54097,,1541198212,461717020,'',0.0,0.0,1130.0
1541198212473262079,,54098,,1541198212,473084955,'',0.0,0.0,1130.0
1541198212481292244,,54099,,1541198212,481145425,'',0.0,0.0,1160.0
1541198212494246618,,54100,,1541198212,494061945,'',0.0,0.0,1160.0
1541198212501256760,,54101,,1541198212,501131881,'',0.0,0.0,1186.0
1541198212513688605,,54102,,1541198212,513570206,'',0.0,0.0,1198.0
1541198212521228552,,54103,,1541198212,521126328,'',0.0,0.0,1198.0
1541198212533442087,,54104,,1541198212,533192621,'',0.0,0.0,1198.0
1541198212541322078,,54105,,1541198212,541150676,'',0.0,0.0,1198.0
1541198212553726955,,54106,,1541198212,553630212,'',0.0,0.0,1190.0
1541198212561284032,,54107,,1541198212,561124303,'',0.0,0.0,1184.0
1541198212573289170,,54108,,1541198212,573186165,'',0.0,0.0,1184.0
1541198212581402076,,54109,,1541198212,581284374,'',0.0,0.0,1176.0
1541198212594252270,,54110,,1541198212,594134127,'',0.0,0.0,1176.0
1541198212601314137,,54111,,1541198212,601212841,'',0.0,0.0,1166.0
1541198212613178752,,54112,,1541198212,613073200,'',0.0,0.0,1166.0
1541198212621266067,,54113,,1541198212,621132316,'',0.0,0.0,1164.0
1541198212633419901,,54114,,1541198212,633185246,'',0.0,0.0,1154.0
1541198212641380698,,54115,,1541198212,641254573,'',0.0,0.0,1154.0
1541198212653128488,,54116,,1541198212,653011891,'',0.0,0.0,1142.0
1541198212661413757,,54117,,1541198212,661154956,'',0.0,0.0,1142.0
1541198212673374852,,54118,,1541198212,673210642,'',0.0,0.0,1136.0
1541198212681280635,,54119,,1541198212,681141452,'',0.0,0.0,1136.0
1541198212694318633,,54120,,1541198212,694157136,'',0.0,0.0,1132.0
1541198212701367334,,54121,,1541198212,701249020,'',0.0,0.0,1126.0
1541198212713116574,,54122,,1541198212,713030437,'',0.0,0.0,1126.0
1541198212721280667,,54123,,1541198212,721150393,'',0.0,0.0,1122.0
1541198212733517748,,54124,,1541198212,733280109,'',0.0,0.0,1122.0
1541198212741293449,,54125,,1541198212,741168129,'',0.0,0.0,1120.0
1541198212753105661,,54126,,1541198212,752979289,'',0.0,0.0,1120.0
1541198212761297723,,54127,,1541198212,761151965,'',0.0,0.0,1128.0
1541198212773415580,,54128,,1541198212,773273581,'',0.0,0.0,1142.0
1541198212781284223,,54129,,1541198212,781148641,'',0.0,0.0,1142.0
1541198212794349607,,54130,,1541198212,794214215,'',0.0,0.0,1158.0
1541198212801477261,,54131,,1541198212,801320293,'',0.0,0.0,1158.0
1541198212813199075,,54132,,1541198212,813091775,'',0.0,0.0,1164.0
1541198212821743656,,54133,,1541198212,821573893,'',0.0,0.0,1164.0
1541198212833397643,,54134,,1541198212,833290683,'',0.0,0.0,1168.0
1541198212841265838,,54135,,1541198212,841162484,'',0.0,0.0,1164.0
1541198212853037603,,54136,,1541198212,852910960,'',0.0,0.0,1164.0
1541198212861372707,,54137,,1541198212,861186668,'',0.0,0.0,1156.0
1541198212873393200,,54138,,1541198212,873267873,'',0.0,0.0,1156.0
1541198212881533068,,54139,,1541198212,881387841,'',0.0,0.0,1148.0
1541198212894369578,,54140,,1541198212,894237210,'',0.0,0.0,1142.0
1541198212901496687,,54141,,1541198212,901398124,'',0.0,0.0,1142.0
1541198212913220005,,54142,,1541198212,913100482,'',0.0,0.0,1134.0
1541198212921352726,,54143,,1541198212,921207505,'',0.0,0.0,1134.0
1541198212933146298,,54144,,1541198212,933033575,'',0.0,0.0,1128.0
1541198212941694378,,54145,,1541198212,941493546,'',0.0,0.0,1128.0
1541198212953123967,,54146,,1541198212,952899267,'',0.0,0.0,1128.0
1541198212961234327,,54147,,1541198212,960991995,'',0.0,0.0,1128.0
1541198212973112151,,54148,,1541198212,973018956,'',0.0,0.0,1130.0
1541198212981320098,,54149,,1541198212,981184239,'',0.0,0.0,1140.0
1541198212994172988,,54150,,1541198212,994023872,'',0.0,0.0,1140.0
1541198213001306115,,54151,,1541198213,1175919,'',0.0,0.0,1152.0
1541198213013370053,,54152,,1541198213,13229780,'',0.0,0.0,1152.0
1541198213021289112,,54153,,1541198213,21152056,'',0.0,0.0,1162.0
1541198213033316101,,54154,,1541198213,33203288,'',0.0,0.0,1168.0
1541198213041388914,,54155,,1541198213,41194788,'',0.0,0.0,1168.0
1541198213053031498,,54156,,1541198213,52908281,'',0.0,0.0,1166.0
1541198213061658101,,54157,,1541198213,61238127,'',0.0,0.0,1166.0
1541198213073276162,,54158,,1541198213,73144087,'',0.0,0.0,1154.0
1541198213081400524,,54159,,1541198213,81237913,'',0.0,0.0,1154.0
1541198213094197443,,54160,,1541198213,94074363,'',0.0,0.0,1138.0
1541198213101319256,,54161,,1541198213,101212829,'',0.0,0.0,1128.0
1541198213112803724,,54162,,1541198213,112680204,'',0.0,0.0,1128.0
1541198213121304386,,54163,,1541198213,121194081,'',0.0,0.0,1124.0
1541198213133403589,,54164,,1541198213,133177447,'',0.0,0.0,1124.0
1541198213141431088,,54165,,1541198213,141236382,'',0.0,0.0,1126.0
1541198213152912480,,54166,,1541198213,152795373,'',0.0,0.0,1126.0
1541198213161337089,,54167,,1541198213,161186786,'',0.0,0.0,1130.0
1541198213173393327,,54168,,1541198213,173228903,'',0.0,0.0,1130.0
1541198213181672656,,54169,,1541198213,181544834,'',0.0,0.0,1134.0
1541198213194215351,,54170,,1541198213,194072955,'',0.0,0.0,1144.0
1541198213201267270,,54171,,1541198213,201181919,'',0.0,0.0,1144.0
1541198213213581863,,54172,,1541198213,213454998,'',0.0,0.0,1150.0
1541198213221346969,,54173,,1541198213,221218761,'',0.0,0.0,1150.0
1541198213233506497,,54174,,1541198213,233288250,'',0.0,0.0,1148.0
1541198213241488849,,54175,,1541198213,241362535,'',0.0,0.0,1142.0
1541198213252901285,,54176,,1541198213,252800819,'',0.0,0.0,1142.0
1541198213261344234,,54177,,1541198213,261204542,'',0.0,0.0,1134.0
1541198213273350823,,54178,,1541198213,273225701,'',0.0,0.0,1134.0
1541198213281330402,,54179,,1541198213,281189096,'',0.0,0.0,1124.0
1541198213293893685,,54180,,1541198213,293663506,'',0.0,0.0,1124.0
1541198213301843667,,54181,,1541198213,301722479,'',0.0,0.0,1122.0
1541198213313462421,,54182,,1541198213,313371815,'',0.0,0.0,1122.0
1541198213321349947,,54183,,1541198213,321218280,'',0.0,0.0,1126.0
1541198213333356507,,54184,,1541198213,333142708,'',0.0,0.0,1128.0
1541198213341369169,,54185,,1541198213,341244781,'',0.0,0.0,1128.0
1541198213352895186,,54186,,1541198213,352764071,'',0.0,0.0,1130.0
1541198213362015091,,54187,,1541198213,361857768,'',0.0,0.0,1130.0
1541198213373221464,,54188,,1541198213,373108495,'',0.0,0.0,1134.0
1541198213381826186,,54189,,1541198213,381680711,'',0.0,0.0,1134.0
1541198213394418316,,54190,,1541198213,394095633,'',0.0,0.0,1130.0
1541198213401436096,,54191,,1541198213,401245104,'',0.0,0.0,1130.0
1541198213413362274,,54192,,1541198213,413253532,'',0.0,0.0,1130.0
1541198213421736125,,54193,,1541198213,421572675,'',0.0,0.0,1128.0
1541198213433248071,,54194,,1541198213,433131072,'',0.0,0.0,1128.0
1541198213441506645,,54195,,1541198213,441271622,'',0.0,0.0,1128.0
1541198213452929466,,54196,,1541198213,452772939,'',0.0,0.0,1128.0
1541198213461355095,,54197,,1541198213,461218089,'',0.0,0.0,1134.0
1541198213473359842,,54198,,1541198213,473232304,'',0.0,0.0,1134.0
1541198213481451489,,54199,,1541198213,481329545,'',0.0,0.0,1134.0
1541198213495252734,,54200,,1541198213,495088106,'',0.0,0.0,1126.0
1541198213501377035,,54201,,1541198213,501246602,'',0.0,0.0,1126.0
1541198213513340629,,54202,,1541198213,513220380,'',0.0,0.0,1122.0
1541198213521441521,,54203,,1541198213,521259843,'',0.0,0.0,1122.0
1541198213533354918,,54204,,1541198213,533177464,'',0.0,0.0,1126.0
1541198213541447775,,54205,,1541198213,541294077,'',0.0,0.0,1126.0
1541198213553837621,,54206,,1541198213,553702714,'',0.0,0.0,1126.0
1541198213561747339,,54207,,1541198213,561314833,'',0.0,0.0,1126.0
1541198213573412192,,54208,,1541198213,573270269,'',0.0,0.0,1126.0
1541198213581347210,,54209,,1541198213,581205785,'',0.0,0.0,1130.0
1541198213594529363,,54210,,1541198213,594238152,'',0.0,0.0,1130.0
1541198213601433294,,54211,,1541198213,601324021,'',0.0,0.0,1130.0
1541198213613300460,,54212,,1541198213,613129648,'',0.0,0.0,1130.0
1541198213621392317,,54213,,1541198213,621234625,'',0.0,0.0,1128.0
1541198213633334261,,54214,,1541198213,633217825,'',0.0,0.0,1124.0
1541198213641334039,,54215,,1541198213,641218899,'',0.0,0.0,1124.0
1541198213653419742,,54216,,1541198213,652848764,'',0.0,0.0,1122.0
1541198213661369954,,54217,,1541198213,661224810,'',0.0,0.0,1122.0
1541198213673187293,,54218,,1541198213,673060674,'',0.0,0.0,1120.0
1541198213681368760,,54219,,1541198213,681231232,'',0.0,0.0,1120.0
1541198213694361807,,54220,,1541198213,694209929,'',0.0,0.0,1118.0
1541198213701529585,,54221,,1541198213,701370464,'',0.0,0.0,1118.0
1541198213713317341,,54222,,1541198213,713234915,'',0.0,0.0,1112.0
1541198213721406818,,54223,,1541198213,721251339,'',0.0,0.0,1110.0
1541198213733209124,,54224,,1541198213,733052255,'',0.0,0.0,1110.0
1541198213741362145,,54225,,1541198213,741227437,'',0.0,0.0,1110.0
1541198213752929193,,54226,,1541198213,752769825,'',0.0,0.0,1110.0
1541198213761588751,,54227,,1541198213,761266790,'',0.0,0.0,1108.0
1541198213773130884,,54228,,1541198213,773026081,'',0.0,0.0,1108.0
1541198213781376279,,54229,,1541198213,781234149,'',0.0,0.0,1108.0
1541198213795078285,,54230,,1541198213,794333574,'',0.0,0.0,1108.0
1541198213801489060,,54231,,1541198213,801385714,'',0.0,0.0,1108.0
1541198213813335944,,54232,,1541198213,813229841,'',0.0,0.0,1104.0
1541198213821413665,,54233,,1541198213,821246507,'',0.0,0.0,1104.0
1541198213833217168,,54234,,1541198213,833035582,'',0.0,0.0,1104.0
1541198213841471867,,54235,,1541198213,841283411,'',0.0,0.0,1104.0
1541198213853124826,,54236,,1541198213,852802389,'',0.0,0.0,1104.0
1541198213861484067,,54237,,1541198213,861277710,'',0.0,0.0,1104.0
1541198213873275894,,54238,,1541198213,873090224,'',0.0,0.0,1106.0
1541198213881875083,,54239,,1541198213,881733328,'',0.0,0.0,1106.0
1541198213894400241,,54240,,1541198213,894078382,'',0.0,0.0,1104.0
1541198213901385411,,54241,,1541198213,901268830,'',0.0,0.0,1104.0
1541198213913362030,,54242,,1541198213,913250375,'',0.0,0.0,1104.0
1541198213921399409,,54243,,1541198213,921249537,'',0.0,0.0,1104.0
1541198213933235982,,54244,,1541198213,933113381,'',0.0,0.0,1104.0
1541198213941491909,,54245,,1541198213,941293573,'',0.0,0.0,1104.0
1541198213952993466,,54246,,1541198213,952792369,'',0.0,0.0,1104.0
1541198213961985662,,54247,,1541198213,961870630,'',0.0,0.0,1104.0
1541198213973363200,,54248,,1541198213,973129774,'',0.0,0.0,1104.0
1541198213981422340,,54249,,1541198213,981258422,'',0.0,0.0,1100.0
1541198213994792500,,54250,,1541198213,994208178,'',0.0,0.0,1100.0
1541198214001442391,,54251,,1541198214,1267527,'',0.0,0.0,1096.0
1541198214013137584,,54252,,1541198214,13043177,'',0.0,0.0,1094.0
1541198214021380067,,54253,,1541198214,21258308,'',0.0,0.0,1094.0
1541198214033505592,,54254,,1541198214,33283027,'',0.0,0.0,1086.0
1541198214041575400,,54255,,1541198214,41387931,'',0.0,0.0,1086.0
1541198214052858981,,54256,,1541198214,52757503,'',0.0,0.0,1088.0
1541198214061512320,,54257,,1541198214,61288181,'',0.0,0.0,1088.0
1541198214073448026,,54258,,1541198214,73273055,'',0.0,0.0,1090.0
1541198214081477075,,54259,,1541198214,81344078,'',0.0,0.0,1090.0
1541198214094494397,,54260,,1541198214,94240923,'',0.0,0.0,1084.0
1541198214101482949,,54261,,1541198214,101297764,'',0.0,0.0,1084.0
1541198214113187832,,54262,,1541198214,113059539,'',0.0,0.0,1078.0
1541198214121405952,,54263,,1541198214,121278885,'',0.0,0.0,1078.0
1541198214132955404,,54264,,1541198214,132759993,'',0.0,0.0,1078.0
1541198214141447589,,54265,,1541198214,141277271,'',0.0,0.0,1080.0
1541198214153292885,,54266,,1541198214,153152681,'',0.0,0.0,1080.0
1541198214161429088,,54267,,1541198214,161272731,'',0.0,0.0,1078.0
1541198214173379984,,54268,,1541198214,173267007,'',0.0,0.0,1078.0
1541198214181440363,,54269,,1541198214,181299367,'',0.0,0.0,1074.0
1541198214194458166,,54270,,1541198214,194262344,'',0.0,0.0,1074.0
1541198214201482867,,54271,,1541198214,201338522,'',0.0,0.0,1072.0
1541198214213190629,,54272,,1541198214,213106303,'',0.0,0.0,1072.0
1541198214221393060,,54273,,1541198214,221265296,'',0.0,0.0,1078.0
1541198214233102635,,54274,,1541198214,232996635,'',0.0,0.0,1078.0
1541198214241399206,,54275,,1541198214,241300994,'',0.0,0.0,1078.0
1541198214252938148,,54276,,1541198214,252792271,'',0.0,0.0,1072.0
1541198214261436238,,54277,,1541198214,261302595,'',0.0,0.0,1072.0
1541198214273251944,,54278,,1541198214,273066978,'',0.0,0.0,1068.0
1541198214281458850,,54279,,1541198214,281284142,'',0.0,0.0,1068.0
1541198214294516422,,54280,,1541198214,294295205,'',0.0,0.0,1074.0
1541198214301539692,,54281,,1541198214,301366626,'',0.0,0.0,1074.0
1541198214313337287,,54282,,1541198214,313214527,'',0.0,0.0,1074.0
1541198214321452748,,54283,,1541198214,321301411,'',0.0,0.0,1074.0
1541198214333350613,,54284,,1541198214,333190304,'',0.0,0.0,1068.0
1541198214341468638,,54285,,1541198214,341314069,'',0.0,0.0,1068.0
1541198214353673365,,54286,,1541198214,353031872,'',0.0,0.0,1066.0
1541198214361703890,,54287,,1541198214,361373220,'',0.0,0.0,1066.0
1541198214373356313,,54288,,1541198214,373227779,'',0.0,0.0,1062.0
1541198214381430992,,54289,,1541198214,381309968,'',0.0,0.0,1062.0
1541198214394484598,,54290,,1541198214,394218111,'',0.0,0.0,1064.0
1541198214401438977,,54291,,1541198214,401275601,'',0.0,0.0,1064.0
1541198214413150358,,54292,,1541198214,412999338,'',0.0,0.0,1064.0
1541198214421437497,,54293,,1541198214,421296543,'',0.0,0.0,1060.0
1541198214433334774,,54294,,1541198214,433201398,'',0.0,0.0,1060.0
1541198214441518333,,54295,,1541198214,441379597,'',0.0,0.0,1060.0
1541198214453055995,,54296,,1541198214,452831040,'',0.0,0.0,1060.0
1541198214461510512,,54297,,1541198214,461362567,'',0.0,0.0,1058.0
1541198214473383594,,54298,,1541198214,473258388,'',0.0,0.0,1058.0
1541198214481443221,,54299,,1541198214,481301514,'',0.0,0.0,1054.0
1541198214494445085,,54300,,1541198214,494185936,'',0.0,0.0,1054.0
1541198214501324334,,54301,,1541198214,501197565,'',0.0,0.0,1048.0
1541198214513564688,,54302,,1541198214,513454637,'',0.0,0.0,1048.0
1541198214521701566,,54303,,1541198214,521399720,'',0.0,0.0,1042.0
1541198214533145771,,54304,,1541198214,533027143,'',0.0,0.0,1042.0
1541198214541525925,,54305,,1541198214,541308234,'',0.0,0.0,1034.0
1541198214553234984,,54306,,1541198214,552859132,'',0.0,0.0,1034.0
1541198214562095595,,54307,,1541198214,561938936,'',0.0,0.0,1028.0
1541198214573139234,,54308,,1541198214,573029755,'',0.0,0.0,1028.0
1541198214581447480,,54309,,1541198214,581298422,'',0.0,0.0,1024.0
1541198214594355006,,54310,,1541198214,594234875,'',0.0,0.0,1024.0
1541198214601390973,,54311,,1541198214,601314030,'',0.0,0.0,1022.0
1541198214613280132,,54312,,1541198214,613150540,'',0.0,0.0,1022.0
1541198214621433342,,54313,,1541198214,621329322,'',0.0,0.0,1020.0
1541198214633350504,,54314,,1541198214,633243238,'',0.0,0.0,1024.0
1541198214641587411,,54315,,1541198214,641428168,'',0.0,0.0,1024.0
1541198214653229030,,54316,,1541198214,652900066,'',0.0,0.0,1026.0
1541198214661459989,,54317,,1541198214,661337916,'',0.0,0.0,1026.0
1541198214673243031,,54318,,1541198214,673093381,'',0.0,0.0,1028.0
1541198214681474910,,54319,,1541198214,681331149,'',0.0,0.0,1028.0
1541198214694487649,,54320,,1541198214,694268754,'',0.0,0.0,1028.0
1541198214701450949,,54321,,1541198214,701339945,'',0.0,0.0,1028.0
1541198214713297406,,54322,,1541198214,713211307,'',0.0,0.0,1020.0
1541198214721516648,,54323,,1541198214,721367041,'',0.0,0.0,1020.0
1541198214733412095,,54324,,1541198214,733262575,'',0.0,0.0,1016.0
1541198214741572400,,54325,,1541198214,741394531,'',0.0,0.0,1016.0
1541198214753314582,,54326,,1541198214,752917300,'',0.0,0.0,1014.0
1541198214761523941,,54327,,1541198214,761356458,'',0.0,0.0,1014.0
1541198214773290320,,54328,,1541198214,773119570,'',0.0,0.0,1008.0
1541198214781483419,,54329,,1541198214,781327728,'',0.0,0.0,1008.0
1541198214794622797,,54330,,1541198214,794269684,'',0.0,0.0,1002.0
1541198214801276262,,54331,,1541198214,801122754,'',0.0,0.0,1002.0
1541198214813327667,,54332,,1541198214,813230593,'',0.0,0.0,1002.0
1541198214821474760,,54333,,1541198214,821357277,'',0.0,0.0,1002.0
1541198214833246071,,54334,,1541198214,833089208,'',0.0,0.0,1000.0
1541198214842236445,,54335,,1541198214,841447223,'',0.0,0.0,1000.0
1541198214852984773,,54336,,1541198214,852840439,'',0.0,0.0,1000.0
1541198214861489970,,54337,,1541198214,861345189,'',0.0,0.0,1000.0
1541198214873337145,,54338,,1541198214,873179997,'',0.0,0.0,998.0
1541198214881470222,,54339,,1541198214,881350378,'',0.0,0.0,998.0
1541198214894223246,,54340,,1541198214,894068786,'',0.0,0.0,1002.0
1541198214901533297,,54341,,1541198214,901345936,'',0.0,0.0,1002.0
1541198214913352989,,54342,,1541198214,913256237,'',0.0,0.0,1004.0
1541198214921509402,,54343,,1541198214,921364800,'',0.0,0.0,1004.0
1541198214933263791,,54344,,1541198214,933131873,'',0.0,0.0,1004.0
1541198214941592955,,54345,,1541198214,941411870,'',0.0,0.0,1004.0
1541198214952976198,,54346,,1541198214,952840131,'',0.0,0.0,1008.0
1541198214962220411,,54347,,1541198214,961970649,'',0.0,0.0,1008.0
1541198214973402410,,54348,,1541198214,973269456,'',0.0,0.0,1012.0
1541198214981469670,,54349,,1541198214,981330652,'',0.0,0.0,1012.0
1541198214994380186,,54350,,1541198214,994174218,'',0.0,0.0,1012.0
1541198215001487768,,54351,,1541198215,1333427,'',0.0,0.0,1012.0
1541198215013242137,,54352,,1541198215,13147546,'',0.0,0.0,1004.0
1541198215021445937,,54353,,1541198215,21325892,'',0.0,0.0,1004.0
1541198215033469909,,54354,,1541198215,33280308,'',0.0,0.0,998.0
1541198215041580221,,54355,,1541198215,41408968,'',0.0,0.0,998.0
1541198215053012087,,54356,,1541198215,52857763,'',0.0,0.0,996.0
1541198215061880718,,54357,,1541198215,61439963,'',0.0,0.0,996.0
1541198215073393398,,54358,,1541198215,73288517,'',0.0,0.0,988.0
1541198215081529821,,54359,,1541198215,81377769,'',0.0,0.0,988.0
1541198215095035893,,54360,,1541198215,94541988,'',0.0,0.0,990.0
1541198215101538050,,54361,,1541198215,101415005,'',0.0,0.0,990.0
1541198215113308735,,54362,,1541198215,113224632,'',0.0,0.0,994.0
1541198215121521367,,54363,,1541198215,121384363,'',0.0,0.0,994.0
1541198215133138265,,54364,,1541198215,133021640,'',0.0,0.0,994.0
1541198215141592107,,54365,,1541198215,141462251,'',0.0,0.0,994.0
1541198215153235766,,54366,,1541198215,152942912,'',0.0,0.0,990.0
1541198215161575369,,54367,,1541198215,161387897,'',0.0,0.0,990.0
1541198215173294758,,54368,,1541198215,173108309,'',0.0,0.0,988.0
1541198215181959326,,54369,,1541198215,181839531,'',0.0,0.0,988.0
1541198215198244404,,54370,,1541198215,194216764,'',0.0,0.0,982.0
1541198215201579688,,54371,,1541198215,201398605,'',0.0,0.0,982.0
