DATA_TYPE COF
VERSION Tekscan Pressure Measurement System 7.60-32C
HARDWARE 102-I875
MAP_VERSION 6.5
HW_TYPE 3
VersaPogoFsx 0
VersaV6CuffFsx 0
FILENAME C:\Tekscan\BPMS Research\Nov 2 Data\cole2.fsx
SENSOR_TYPE 5315
ROWS 42
COLS 48
ROW_SPACING 1.016 centimeters
COL_SPACING 1.016 centimeters
SENSEL_AREA 1.03226 cm2
NOISE_THRESHOLD 3
SECONDS_PER_FRAME 0.1
MICRO_SECOND 1
TIME 11/2/2018 3:30:55.73PM
SATURATION_PRESSURE 96.1635 mmHg 
CALIBRATION_POINT_1 170 (Pounds) 145705 (Raw Sum) 1688 (Number of Loaded Cells)
CALIBRATION_MODE_1 Point
CALIBRATION_INFO C:\Tekscan\BPMS Research\Nov 2 Data\cole2.fsx
SENSITIVITY S-28
MAP_INDEX 0
SUBMAP 0
START_FRAME 1
END_FRAME 3719
COMMENTS Frame, Time, (Absolute Time), Row (cm), Col (cm), Raw Sum
ASCII_DATA @@

1141, 113.95, 11/2/2018 3:32:49.69PM, 24.15, 30.66, 142346
1142, 114.05, 11/2/2018 3:32:49.79PM, 24.15, 30.52, 143019
1143, 114.15, 11/2/2018 3:32:49.89PM, 24.15, 30.39, 143928
1144, 114.25, 11/2/2018 3:32:49.99PM, 24.20, 30.20, 145083
1145, 114.35, 11/2/2018 3:32:50.09PM, 24.23, 29.93, 143424
1146, 114.45, 11/2/2018 3:32:50.19PM, 24.21, 29.89, 144525
1147, 114.55, 11/2/2018 3:32:50.29PM, 24.18, 29.63, 145513
1148, 114.65, 11/2/2018 3:32:50.39PM, 24.26, 29.24, 144304
1149, 114.75, 11/2/2018 3:32:50.49PM, 24.29, 29.17, 145571
1150, 114.85, 11/2/2018 3:32:50.59PM, 24.26, 29.07, 146414
1151, 114.95, 11/2/2018 3:32:50.69PM, 24.29, 29.01, 144728
1152, 115.05, 11/2/2018 3:32:50.79PM, 24.26, 28.84, 143843
1153, 115.15, 11/2/2018 3:32:50.89PM, 24.23, 28.85, 143034
1154, 115.25, 11/2/2018 3:32:50.99PM, 24.21, 28.97, 143240
1155, 115.35, 11/2/2018 3:32:51.09PM, 24.18, 28.85, 145702
1156, 115.45, 11/2/2018 3:32:51.19PM, 24.16, 28.82, 146952
1157, 115.55, 11/2/2018 3:32:51.29PM, 24.17, 28.88, 148481
1158, 115.65, 11/2/2018 3:32:51.39PM, 24.14, 28.85, 147279
1159, 115.75, 11/2/2018 3:32:51.49PM, 24.16, 28.91, 148625
1160, 115.85, 11/2/2018 3:32:51.59PM, 24.11, 28.88, 147089
1161, 115.95, 11/2/2018 3:32:51.69PM, 24.10, 28.85, 148373
1162, 116.05, 11/2/2018 3:32:51.79PM, 24.03, 28.97, 145827
1163, 116.15, 11/2/2018 3:32:51.89PM, 24.07, 29.02, 149428
1164, 116.25, 11/2/2018 3:32:51.99PM, 24.03, 28.93, 150454
1165, 116.35, 11/2/2018 3:32:52.09PM, 24.03, 28.96, 151019
1166, 116.45, 11/2/2018 3:32:52.19PM, 24.04, 28.98, 151728
1167, 116.55, 11/2/2018 3:32:52.29PM, 24.02, 28.88, 151389
1168, 116.65, 11/2/2018 3:32:52.38PM, 24.01, 28.92, 151704
1169, 116.75, 11/2/2018 3:32:52.48PM, 23.99, 28.97, 150799
1170, 116.85, 11/2/2018 3:32:52.58PM, 23.98, 28.94, 150896
1171, 116.95, 11/2/2018 3:32:52.68PM, 23.99, 28.95, 151894
1172, 117.05, 11/2/2018 3:32:52.78PM, 23.99, 28.90, 152651
1173, 117.15, 11/2/2018 3:32:52.88PM, 23.97, 28.94, 150606
1174, 117.25, 11/2/2018 3:32:52.98PM, 24.07, 29.16, 151885
1175, 117.35, 11/2/2018 3:32:53.08PM, 24.04, 29.01, 152823
1176, 117.45, 11/2/2018 3:32:53.18PM, 24.06, 28.77, 152486
1177, 117.55, 11/2/2018 3:32:53.28PM, 23.98, 28.63, 150598
1178, 117.65, 11/2/2018 3:32:53.38PM, 24.02, 28.50, 151565
1179, 117.75, 11/2/2018 3:32:53.48PM, 24.00, 28.34, 151321
1180, 117.85, 11/2/2018 3:32:53.58PM, 24.06, 28.43, 152266
1181, 117.95, 11/2/2018 3:32:53.68PM, 24.03, 28.53, 155754
1182, 118.05, 11/2/2018 3:32:53.78PM, 24.06, 28.56, 156964
1183, 118.15, 11/2/2018 3:32:53.88PM, 24.08, 28.55, 157994
1184, 118.25, 11/2/2018 3:32:53.98PM, 24.17, 28.45, 159810
1185, 118.35, 11/2/2018 3:32:54.08PM, 24.25, 28.21, 156059
1186, 118.45, 11/2/2018 3:32:54.18PM, 24.35, 28.20, 156767
1187, 118.55, 11/2/2018 3:32:54.28PM, 24.33, 28.35, 151427
1188, 118.65, 11/2/2018 3:32:54.38PM, 24.37, 28.44, 157030
1189, 118.75, 11/2/2018 3:32:54.48PM, 24.32, 28.17, 156878
1190, 118.85, 11/2/2018 3:32:54.58PM, 24.33, 28.31, 157767
1191, 118.95, 11/2/2018 3:32:54.68PM, 24.31, 28.35, 159210
1192, 119.05, 11/2/2018 3:32:54.78PM, 24.31, 28.38, 156884
1193, 119.15, 11/2/2018 3:32:54.88PM, 24.30, 28.54, 156892
1194, 119.25, 11/2/2018 3:32:54.98PM, 24.29, 28.40, 159732
1195, 119.35, 11/2/2018 3:32:55.08PM, 24.21, 28.33, 156459
1196, 119.45, 11/2/2018 3:32:55.18PM, 24.24, 28.37, 161306
1197, 119.55, 11/2/2018 3:32:55.28PM, 24.18, 28.10, 157422
1198, 119.65, 11/2/2018 3:32:55.38PM, 24.22, 28.20, 160784
1199, 119.75, 11/2/2018 3:32:55.48PM, 24.17, 28.48, 156319
1200, 119.85, 11/2/2018 3:32:55.58PM, 24.21, 28.51, 159807
1201, 119.95, 11/2/2018 3:32:55.68PM, 24.26, 28.52, 156596
1202, 120.05, 11/2/2018 3:32:55.78PM, 24.18, 28.86, 152090
1203, 120.15, 11/2/2018 3:32:55.88PM, 24.19, 28.91, 156453
1204, 120.25, 11/2/2018 3:32:55.98PM, 24.12, 28.61, 154074
1205, 120.35, 11/2/2018 3:32:56.08PM, 24.10, 28.62, 159261
1206, 120.45, 11/2/2018 3:32:56.18PM, 24.07, 28.64, 160321
1207, 120.55, 11/2/2018 3:32:56.28PM, 24.08, 28.69, 161575
1208, 120.65, 11/2/2018 3:32:56.38PM, 24.07, 28.61, 162701
1209, 120.75, 11/2/2018 3:32:56.48PM, 24.10, 28.61, 164017
1210, 120.85, 11/2/2018 3:32:56.58PM, 24.09, 28.36, 160064
1211, 120.95, 11/2/2018 3:32:56.68PM, 24.09, 28.33, 159056
1212, 121.05, 11/2/2018 3:32:56.78PM, 24.05, 28.38, 161174
1213, 121.15, 11/2/2018 3:32:56.88PM, 24.00, 28.19, 158406
1214, 121.25, 11/2/2018 3:32:56.98PM, 24.02, 28.34, 161592
1215, 121.35, 11/2/2018 3:32:57.08PM, 24.03, 28.38, 163959
1216, 121.45, 11/2/2018 3:32:57.18PM, 24.03, 28.29, 162379
1217, 121.55, 11/2/2018 3:32:57.28PM, 24.02, 28.54, 162236
1218, 121.65, 11/2/2018 3:32:57.38PM, 24.03, 28.69, 161722
1219, 121.75, 11/2/2018 3:32:57.48PM, 24.00, 28.14, 157692
1220, 121.85, 11/2/2018 3:32:57.58PM, 24.06, 28.22, 159478
1221, 121.95, 11/2/2018 3:32:57.68PM, 24.01, 28.38, 161200
1222, 122.05, 11/2/2018 3:32:57.78PM, 24.02, 28.29, 161546
1223, 122.15, 11/2/2018 3:32:57.88PM, 24.00, 28.12, 162231
1224, 122.25, 11/2/2018 3:32:57.98PM, 24.01, 28.21, 163073
1225, 122.35, 11/2/2018 3:32:58.08PM, 24.01, 28.23, 164691
1226, 122.45, 11/2/2018 3:32:58.18PM, 23.97, 28.05, 163800
1227, 122.55, 11/2/2018 3:32:58.28PM, 23.99, 28.11, 163243
1228, 122.65, 11/2/2018 3:32:58.38PM, 23.98, 28.14, 164540
1229, 122.75, 11/2/2018 3:32:58.48PM, 23.98, 28.16, 166243
1230, 122.85, 11/2/2018 3:32:58.58PM, 23.97, 28.14, 164025
1231, 122.95, 11/2/2018 3:32:58.68PM, 24.00, 28.35, 160969
1232, 123.05, 11/2/2018 3:32:58.78PM, 23.95, 28.27, 165208
1233, 123.15, 11/2/2018 3:32:58.88PM, 23.92, 28.15, 165448
1234, 123.25, 11/2/2018 3:32:58.98PM, 23.92, 28.18, 165491
1235, 123.35, 11/2/2018 3:32:59.08PM, 23.93, 28.14, 165173
1236, 123.45, 11/2/2018 3:32:59.18PM, 23.94, 27.89, 161215
1237, 123.55, 11/2/2018 3:32:59.28PM, 23.94, 28.00, 159658
1238, 123.65, 11/2/2018 3:32:59.38PM, 23.92, 28.20, 161377
1239, 123.75, 11/2/2018 3:32:59.48PM, 23.87, 28.08, 162404
1240, 123.85, 11/2/2018 3:32:59.58PM, 23.88, 28.11, 164991
1241, 123.95, 11/2/2018 3:32:59.68PM, 23.92, 28.25, 166512
1242, 124.05, 11/2/2018 3:32:59.78PM, 23.92, 28.03, 163041
1243, 124.15, 11/2/2018 3:32:59.88PM, 23.90, 27.98, 162963
1244, 124.25, 11/2/2018 3:32:59.98PM, 23.90, 28.32, 163797
1245, 124.35, 11/2/2018 3:33:00.08PM, 23.88, 28.31, 164232
1246, 124.45, 11/2/2018 3:33:00.18PM, 23.84, 28.02, 162669
1247, 124.55, 11/2/2018 3:33:00.28PM, 23.87, 28.03, 162934
1248, 124.65, 11/2/2018 3:33:00.38PM, 23.85, 28.07, 163737
1249, 124.75, 11/2/2018 3:33:00.48PM, 23.86, 28.17, 165943
1250, 124.85, 11/2/2018 3:33:00.58PM, 23.85, 28.19, 165849
1251, 124.95, 11/2/2018 3:33:00.68PM, 23.85, 28.08, 166360
1252, 125.05, 11/2/2018 3:33:00.78PM, 23.87, 28.06, 165902
1253, 125.15, 11/2/2018 3:33:00.88PM, 23.87, 28.17, 165973
1254, 125.25, 11/2/2018 3:33:00.98PM, 23.87, 28.26, 165073
1255, 125.35, 11/2/2018 3:33:01.08PM, 23.87, 28.24, 165675
1256, 125.45, 11/2/2018 3:33:01.18PM, 23.86, 28.12, 166742
1257, 125.55, 11/2/2018 3:33:01.28PM, 23.84, 28.02, 166336
1258, 125.65, 11/2/2018 3:33:01.38PM, 23.85, 27.96, 166161
1259, 125.75, 11/2/2018 3:33:01.48PM, 23.85, 27.91, 165554
1260, 125.85, 11/2/2018 3:33:01.58PM, 23.85, 28.08, 165759
1261, 125.95, 11/2/2018 3:33:01.68PM, 23.85, 28.04, 166426
1262, 126.05, 11/2/2018 3:33:01.78PM, 23.84, 27.93, 165305
1263, 126.15, 11/2/2018 3:33:01.88PM, 23.84, 27.91, 166019
1264, 126.25, 11/2/2018 3:33:01.98PM, 23.85, 27.92, 166053
1265, 126.35, 11/2/2018 3:33:02.08PM, 23.85, 28.03, 166908
1266, 126.45, 11/2/2018 3:33:02.18PM, 23.84, 28.23, 165011
1267, 126.55, 11/2/2018 3:33:02.28PM, 23.85, 28.14, 164540
1268, 126.65, 11/2/2018 3:33:02.38PM, 23.82, 27.86, 162878
1269, 126.75, 11/2/2018 3:33:02.48PM, 23.84, 27.86, 164109
1270, 126.85, 11/2/2018 3:33:02.58PM, 23.85, 27.91, 165009
1271, 126.95, 11/2/2018 3:33:02.68PM, 23.82, 27.97, 165987
1272, 127.05, 11/2/2018 3:33:02.78PM, 23.82, 28.12, 165254
1273, 127.15, 11/2/2018 3:33:02.88PM, 23.78, 28.13, 165046
1274, 127.25, 11/2/2018 3:33:02.98PM, 23.76, 27.98, 164263
1275, 127.35, 11/2/2018 3:33:03.08PM, 23.76, 27.94, 164154
1276, 127.45, 11/2/2018 3:33:03.18PM, 23.76, 27.96, 164664
1277, 127.55, 11/2/2018 3:33:03.28PM, 23.76, 28.02, 165510
1278, 127.65, 11/2/2018 3:33:03.38PM, 23.74, 28.06, 165511
1279, 127.75, 11/2/2018 3:33:03.48PM, 23.74, 28.08, 165182
1280, 127.85, 11/2/2018 3:33:03.58PM, 23.74, 28.06, 166188
1281, 127.95, 11/2/2018 3:33:03.68PM, 23.74, 28.02, 166122
1282, 128.05, 11/2/2018 3:33:03.78PM, 23.75, 28.02, 165143
1283, 128.15, 11/2/2018 3:33:03.88PM, 23.75, 28.03, 166581
1284, 128.25, 11/2/2018 3:33:03.98PM, 23.76, 28.00, 166647
1285, 128.35, 11/2/2018 3:33:04.08PM, 23.76, 28.00, 166406
1286, 128.45, 11/2/2018 3:33:04.18PM, 23.77, 28.02, 165930
1287, 128.55, 11/2/2018 3:33:04.28PM, 23.76, 28.01, 166585
1288, 128.65, 11/2/2018 3:33:04.38PM, 23.77, 28.01, 166900
1289, 128.75, 11/2/2018 3:33:04.48PM, 23.77, 28.01, 166847
1290, 128.85, 11/2/2018 3:33:04.58PM, 23.82, 28.00, 165514
1291, 128.95, 11/2/2018 3:33:04.68PM, 23.90, 28.02, 162577
1292, 129.05, 11/2/2018 3:33:04.78PM, 23.85, 28.03, 161699
1293, 129.15, 11/2/2018 3:33:04.88PM, 23.90, 27.91, 161623
1294, 129.25, 11/2/2018 3:33:04.98PM, 23.87, 27.89, 161196
1295, 129.35, 11/2/2018 3:33:05.08PM, 23.86, 27.91, 161048
1296, 129.45, 11/2/2018 3:33:05.18PM, 23.87, 27.91, 159853
1297, 129.55, 11/2/2018 3:33:05.28PM, 23.89, 27.95, 158495
1298, 129.65, 11/2/2018 3:33:05.38PM, 23.91, 27.95, 157404
1299, 129.75, 11/2/2018 3:33:05.48PM, 23.92, 27.96, 156771
1300, 129.85, 11/2/2018 3:33:05.58PM, 23.93, 27.93, 156686
1301, 129.95, 11/2/2018 3:33:05.68PM, 23.95, 27.92, 155931
1302, 130.05, 11/2/2018 3:33:05.78PM, 23.97, 27.97, 154286
1303, 130.15, 11/2/2018 3:33:05.88PM, 24.00, 27.99, 153406
1304, 130.25, 11/2/2018 3:33:05.98PM, 24.04, 27.93, 151684
1305, 130.35, 11/2/2018 3:33:06.08PM, 24.07, 27.86, 150304
1306, 130.45, 11/2/2018 3:33:06.18PM, 24.06, 27.87, 150497
1307, 130.55, 11/2/2018 3:33:06.28PM, 24.08, 27.86, 149987
1308, 130.65, 11/2/2018 3:33:06.38PM, 24.09, 27.87, 149141
1309, 130.75, 11/2/2018 3:33:06.48PM, 24.08, 27.87, 149168
1310, 130.85, 11/2/2018 3:33:06.58PM, 24.10, 27.88, 149641
1311, 130.95, 11/2/2018 3:33:06.68PM, 24.10, 27.82, 148162
1312, 131.05, 11/2/2018 3:33:06.78PM, 24.09, 27.85, 150266
1313, 131.15, 11/2/2018 3:33:06.88PM, 24.10, 27.89, 149122
1314, 131.25, 11/2/2018 3:33:06.98PM, 24.12, 27.93, 148868
1315, 131.35, 11/2/2018 3:33:07.08PM, 24.10, 27.87, 150610
1316, 131.45, 11/2/2018 3:33:07.18PM, 24.11, 27.81, 150608
1317, 131.55, 11/2/2018 3:33:07.28PM, 24.12, 27.85, 150611
1318, 131.65, 11/2/2018 3:33:07.38PM, 24.11, 27.85, 150606
1319, 131.75, 11/2/2018 3:33:07.48PM, 24.10, 27.86, 151739
1320, 131.85, 11/2/2018 3:33:07.58PM, 24.13, 28.00, 149710
1321, 131.95, 11/2/2018 3:33:07.68PM, 24.12, 28.02, 150303
1322, 132.04, 11/2/2018 3:33:07.78PM, 24.13, 27.89, 149731
1323, 132.14, 11/2/2018 3:33:07.88PM, 24.13, 27.83, 149926
1324, 132.24, 11/2/2018 3:33:07.98PM, 24.11, 27.82, 152142
1325, 132.34, 11/2/2018 3:33:08.08PM, 24.12, 27.72, 150295
1326, 132.44, 11/2/2018 3:33:08.18PM, 24.12, 27.93, 149752
1327, 132.54, 11/2/2018 3:33:08.28PM, 24.15, 28.16, 146382
1328, 132.64, 11/2/2018 3:33:08.38PM, 24.14, 28.10, 147989
1329, 132.74, 11/2/2018 3:33:08.48PM, 24.12, 27.84, 149870
1330, 132.84, 11/2/2018 3:33:08.58PM, 24.12, 27.76, 151066
1331, 132.94, 11/2/2018 3:33:08.68PM, 24.12, 27.85, 149934
1332, 133.04, 11/2/2018 3:33:08.78PM, 24.16, 27.93, 147029
1333, 133.14, 11/2/2018 3:33:08.88PM, 24.18, 27.98, 147851
1334, 133.24, 11/2/2018 3:33:08.98PM, 24.17, 27.80, 149247
1335, 133.34, 11/2/2018 3:33:09.08PM, 24.17, 27.69, 147779
1336, 133.44, 11/2/2018 3:33:09.18PM, 24.14, 27.93, 148338
1337, 133.54, 11/2/2018 3:33:09.28PM, 24.15, 28.04, 148995
1338, 133.64, 11/2/2018 3:33:09.38PM, 24.15, 27.87, 148755
1339, 133.74, 11/2/2018 3:33:09.48PM, 24.15, 27.90, 150498
1340, 133.84, 11/2/2018 3:33:09.58PM, 24.14, 27.91, 150640
1341, 133.94, 11/2/2018 3:33:09.68PM, 24.14, 27.90, 149616
1342, 134.04, 11/2/2018 3:33:09.78PM, 24.12, 27.94, 150390
1343, 134.14, 11/2/2018 3:33:09.88PM, 24.08, 27.92, 150831
1344, 134.24, 11/2/2018 3:33:09.98PM, 24.10, 27.93, 152766
1345, 134.34, 11/2/2018 3:33:10.08PM, 24.09, 28.02, 153148
1346, 134.44, 11/2/2018 3:33:10.18PM, 24.07, 28.03, 153622
1347, 134.54, 11/2/2018 3:33:10.28PM, 24.10, 28.01, 153213
1348, 134.64, 11/2/2018 3:33:10.38PM, 24.13, 28.07, 153639
1349, 134.74, 11/2/2018 3:33:10.48PM, 24.12, 27.99, 154425
1350, 134.84, 11/2/2018 3:33:10.58PM, 24.11, 27.98, 154525
1351, 134.94, 11/2/2018 3:33:10.68PM, 24.08, 28.10, 154236
1352, 135.04, 11/2/2018 3:33:10.78PM, 23.98, 28.11, 153657
1353, 135.14, 11/2/2018 3:33:10.88PM, 24.01, 28.25, 155258
1354, 135.24, 11/2/2018 3:33:10.98PM, 24.00, 28.27, 156196
1355, 135.34, 11/2/2018 3:33:11.08PM, 23.99, 28.18, 158047
1356, 135.44, 11/2/2018 3:33:11.18PM, 24.00, 28.26, 157600
1357, 135.54, 11/2/2018 3:33:11.28PM, 24.02, 28.23, 158195
1358, 135.64, 11/2/2018 3:33:11.38PM, 24.00, 28.09, 157877
1359, 135.74, 11/2/2018 3:33:11.48PM, 23.99, 28.27, 157724
1360, 135.84, 11/2/2018 3:33:11.58PM, 23.96, 28.34, 158221
1361, 135.94, 11/2/2018 3:33:11.68PM, 23.94, 28.19, 158991
1362, 136.04, 11/2/2018 3:33:11.78PM, 23.92, 28.15, 159400
1363, 136.14, 11/2/2018 3:33:11.88PM, 23.91, 28.14, 159784
1364, 136.24, 11/2/2018 3:33:11.98PM, 23.91, 28.11, 157810
1365, 136.34, 11/2/2018 3:33:12.08PM, 23.89, 28.16, 159981
1366, 136.44, 11/2/2018 3:33:12.18PM, 23.87, 28.11, 160276
1367, 136.54, 11/2/2018 3:33:12.28PM, 23.89, 28.17, 161195
1368, 136.64, 11/2/2018 3:33:12.38PM, 23.89, 28.12, 161206
1369, 136.74, 11/2/2018 3:33:12.48PM, 23.88, 28.08, 160968
1370, 136.84, 11/2/2018 3:33:12.58PM, 23.87, 27.99, 158518
1371, 136.94, 11/2/2018 3:33:12.68PM, 23.86, 27.96, 158949
1372, 137.04, 11/2/2018 3:33:12.78PM, 23.85, 27.97, 160469
1373, 137.14, 11/2/2018 3:33:12.88PM, 23.87, 28.00, 161228
1374, 137.24, 11/2/2018 3:33:12.98PM, 23.90, 27.99, 161318
1375, 137.34, 11/2/2018 3:33:13.08PM, 23.96, 27.95, 160646
1376, 137.44, 11/2/2018 3:33:13.18PM, 23.91, 27.96, 160539
1377, 137.54, 11/2/2018 3:33:13.28PM, 23.85, 27.97, 161254
1378, 137.64, 11/2/2018 3:33:13.38PM, 23.84, 28.01, 161529
1379, 137.74, 11/2/2018 3:33:13.48PM, 23.85, 27.96, 162167
1380, 137.84, 11/2/2018 3:33:13.58PM, 23.85, 27.94, 162269
1381, 137.94, 11/2/2018 3:33:13.68PM, 23.85, 27.93, 162091
1382, 138.04, 11/2/2018 3:33:13.78PM, 23.85, 27.86, 160639
1383, 138.14, 11/2/2018 3:33:13.88PM, 23.84, 27.91, 161354
1384, 138.24, 11/2/2018 3:33:13.98PM, 23.85, 27.91, 162039
1385, 138.34, 11/2/2018 3:33:14.08PM, 23.85, 27.92, 162707
1386, 138.44, 11/2/2018 3:33:14.18PM, 23.87, 27.95, 163166
1387, 138.54, 11/2/2018 3:33:14.28PM, 23.88, 27.89, 162938
1388, 138.64, 11/2/2018 3:33:14.38PM, 23.88, 27.89, 163079
1389, 138.74, 11/2/2018 3:33:14.48PM, 23.85, 27.82, 161192
1390, 138.84, 11/2/2018 3:33:14.58PM, 23.81, 27.89, 160829
1391, 138.94, 11/2/2018 3:33:14.68PM, 23.83, 27.95, 162020
1392, 139.04, 11/2/2018 3:33:14.78PM, 23.82, 27.91, 162549
1393, 139.14, 11/2/2018 3:33:14.88PM, 23.85, 27.95, 162007
1394, 139.24, 11/2/2018 3:33:14.98PM, 23.85, 27.94, 163067
1395, 139.34, 11/2/2018 3:33:15.08PM, 23.83, 27.74, 160059
1396, 139.44, 11/2/2018 3:33:15.18PM, 23.84, 27.83, 158323
1397, 139.54, 11/2/2018 3:33:15.28PM, 23.82, 27.84, 160366
1398, 139.64, 11/2/2018 3:33:15.38PM, 23.81, 27.74, 160874
1399, 139.74, 11/2/2018 3:33:15.48PM, 23.81, 27.83, 162658
1400, 139.84, 11/2/2018 3:33:15.58PM, 23.81, 27.80, 162817
1401, 139.94, 11/2/2018 3:33:15.68PM, 23.81, 27.83, 163383
1402, 140.04, 11/2/2018 3:33:15.78PM, 23.82, 27.88, 161385
1403, 140.14, 11/2/2018 3:33:15.88PM, 23.83, 27.89, 161361
1404, 140.24, 11/2/2018 3:33:15.98PM, 23.82, 27.85, 161018
1405, 140.34, 11/2/2018 3:33:16.08PM, 23.84, 27.79, 160612
1406, 140.44, 11/2/2018 3:33:16.18PM, 23.83, 27.71, 161027
1407, 140.54, 11/2/2018 3:33:16.28PM, 23.82, 27.69, 161437
1408, 140.64, 11/2/2018 3:33:16.37PM, 23.82, 27.70, 162248
1409, 140.74, 11/2/2018 3:33:16.47PM, 23.82, 27.70, 161603
1410, 140.84, 11/2/2018 3:33:16.57PM, 23.82, 27.74, 161153
1411, 140.94, 11/2/2018 3:33:16.67PM, 23.81, 27.76, 163503
1412, 141.04, 11/2/2018 3:33:16.77PM, 23.81, 27.69, 161373
1413, 141.14, 11/2/2018 3:33:16.87PM, 23.82, 27.73, 162959
1414, 141.24, 11/2/2018 3:33:16.97PM, 23.81, 27.69, 163227
1415, 141.34, 11/2/2018 3:33:17.07PM, 23.82, 27.77, 163993
1416, 141.44, 11/2/2018 3:33:17.17PM, 23.84, 27.72, 160259
1417, 141.54, 11/2/2018 3:33:17.27PM, 23.86, 27.78, 158354
1418, 141.64, 11/2/2018 3:33:17.37PM, 23.82, 27.79, 161046
1419, 141.74, 11/2/2018 3:33:17.47PM, 23.81, 27.74, 159068
1420, 141.84, 11/2/2018 3:33:17.57PM, 23.80, 27.75, 159034
1421, 141.94, 11/2/2018 3:33:17.67PM, 23.81, 27.86, 162175
1422, 142.04, 11/2/2018 3:33:17.77PM, 23.82, 27.76, 163822
1423, 142.14, 11/2/2018 3:33:17.87PM, 23.84, 27.77, 162016
1424, 142.24, 11/2/2018 3:33:17.97PM, 23.85, 27.80, 163449
1425, 142.34, 11/2/2018 3:33:18.07PM, 23.82, 27.65, 159793
1426, 142.44, 11/2/2018 3:33:18.17PM, 23.82, 27.79, 159301
1427, 142.54, 11/2/2018 3:33:18.27PM, 23.79, 27.60, 159518
1428, 142.64, 11/2/2018 3:33:18.37PM, 23.80, 27.44, 159142
1429, 142.74, 11/2/2018 3:33:18.47PM, 23.78, 27.59, 162487
1430, 142.84, 11/2/2018 3:33:18.57PM, 23.80, 27.59, 163667
1431, 142.94, 11/2/2018 3:33:18.67PM, 23.85, 27.66, 160981
1432, 143.04, 11/2/2018 3:33:18.77PM, 23.89, 27.93, 161207
1433, 143.14, 11/2/2018 3:33:18.87PM, 23.83, 27.78, 158216
1434, 143.24, 11/2/2018 3:33:18.97PM, 23.78, 27.73, 156729
1435, 143.34, 11/2/2018 3:33:19.07PM, 23.79, 27.64, 157987
1436, 143.44, 11/2/2018 3:33:19.17PM, 23.75, 27.48, 158333
1437, 143.54, 11/2/2018 3:33:19.27PM, 23.76, 27.50, 161583
1438, 143.64, 11/2/2018 3:33:19.37PM, 23.76, 27.55, 161408
1439, 143.74, 11/2/2018 3:33:19.47PM, 23.76, 27.65, 163123
1440, 143.84, 11/2/2018 3:33:19.57PM, 23.74, 27.66, 164289
1441, 143.94, 11/2/2018 3:33:19.67PM, 23.75, 27.65, 162442
1442, 144.04, 11/2/2018 3:33:19.77PM, 23.74, 27.71, 164148
1443, 144.14, 11/2/2018 3:33:19.87PM, 23.74, 27.53, 162661
1444, 144.24, 11/2/2018 3:33:19.97PM, 23.75, 27.62, 163205
1445, 144.34, 11/2/2018 3:33:20.07PM, 23.74, 27.66, 162800
1446, 144.44, 11/2/2018 3:33:20.17PM, 23.74, 27.74, 161968
1447, 144.54, 11/2/2018 3:33:20.27PM, 23.74, 27.79, 163931
1448, 144.64, 11/2/2018 3:33:20.37PM, 23.73, 27.69, 164556
1449, 144.74, 11/2/2018 3:33:20.47PM, 23.73, 27.72, 165732
1450, 144.84, 11/2/2018 3:33:20.57PM, 23.76, 27.70, 165222
1451, 144.94, 11/2/2018 3:33:20.67PM, 23.75, 27.76, 161452
1452, 145.04, 11/2/2018 3:33:20.77PM, 23.77, 27.91, 161839
1453, 145.14, 11/2/2018 3:33:20.87PM, 23.75, 27.82, 159655
1454, 145.24, 11/2/2018 3:33:20.97PM, 23.73, 27.92, 158982
1455, 145.34, 11/2/2018 3:33:21.07PM, 23.73, 27.82, 163395
1456, 145.44, 11/2/2018 3:33:21.17PM, 23.73, 27.75, 165653
1457, 145.54, 11/2/2018 3:33:21.27PM, 23.76, 27.75, 165343
1458, 145.64, 11/2/2018 3:33:21.37PM, 23.76, 27.90, 162925
1459, 145.74, 11/2/2018 3:33:21.47PM, 23.77, 28.10, 161651
1460, 145.84, 11/2/2018 3:33:21.57PM, 23.75, 28.00, 160056
1461, 145.94, 11/2/2018 3:33:21.67PM, 23.79, 28.07, 158519
1462, 146.04, 11/2/2018 3:33:21.77PM, 23.76, 27.92, 163446
1463, 146.14, 11/2/2018 3:33:21.87PM, 23.75, 27.58, 162505
1464, 146.24, 11/2/2018 3:33:21.97PM, 23.75, 27.65, 162649
1465, 146.34, 11/2/2018 3:33:22.07PM, 23.75, 27.83, 164911
1466, 146.44, 11/2/2018 3:33:22.17PM, 23.75, 27.82, 164925
1467, 146.54, 11/2/2018 3:33:22.27PM, 23.77, 27.95, 163443
1468, 146.64, 11/2/2018 3:33:22.37PM, 23.76, 27.86, 164186
1469, 146.74, 11/2/2018 3:33:22.47PM, 23.75, 27.63, 163628
1470, 146.84, 11/2/2018 3:33:22.57PM, 23.84, 27.71, 164508
1471, 146.94, 11/2/2018 3:33:22.67PM, 23.80, 27.65, 159054
1472, 147.04, 11/2/2018 3:33:22.77PM, 23.84, 27.97, 162685
1473, 147.14, 11/2/2018 3:33:22.87PM, 23.83, 28.01, 160712
1474, 147.24, 11/2/2018 3:33:22.97PM, 23.81, 27.97, 162461
1475, 147.34, 11/2/2018 3:33:23.07PM, 23.82, 27.86, 164230
1476, 147.44, 11/2/2018 3:33:23.17PM, 23.86, 27.78, 162924
